Id	Word	Percentage Known	Prevalence	N	Length	Coltheart's N	OLD20	Relative Frequency	Zipf	Relative Contextual Diversity	Logarithm Contextual Diversity
23243	lirisme	0.86	1.06	403	7	0	2.10	0.17	2.22	511.05	2.71
23337	llamborda	0.90	1.26	413	9	1	2.70	0.17	2.24	368.43	2.57
23585	lletania	0.86	1.05	435	8	0	2.45	0.17	2.24	475.39	2.68
23601	lletraferit	0.84	1.00	458	11	0	4.20	0.17	2.23	499.16	2.70
24015	macarulla	0.43	-0.18	432	9	1	2.75	0.17	2.22	23.77	1.39
24116	magne	0.88	1.16	421	5	5	1.60	0.17	2.22	415.97	2.62
24470	mangala	0.45	-0.13	406	7	5	1.75	0.17	2.23	178.27	2.25
24623	maquinari	0.89	1.22	432	9	1	2.05	0.17	2.22	439.74	2.64
24691	marengo	0.70	0.52	384	7	0	2.05	0.17	2.23	392.20	2.60
24708	margall	0.73	0.60	437	7	2	1.70	0.17	2.24	439.74	2.64
24819	martellet	0.97	1.86	407	9	2	2.15	0.17	2.22	368.43	2.57
24843	mascarada	0.91	1.31	430	9	1	2.25	0.17	2.22	487.28	2.69
24889	mastectomia	0.94	1.50	415	11	0	3.65	0.17	2.23	356.54	2.55
24898	mastí	0.93	1.45	415	5	4	1.70	0.17	2.24	427.85	2.63
25154	melòman	0.95	1.63	404	7	0	2.65	0.17	2.23	534.82	2.73
25250	mentol	0.92	1.36	412	6	3	1.70	0.17	2.23	522.93	2.72
25581	milanès	0.97	1.87	418	7	2	2.20	0.17	2.24	451.62	2.66
25587	milfulles	0.97	1.78	431	9	0	3.45	0.17	2.24	344.66	2.54
25602	militarisme	0.99	2.18	416	11	0	3.15	0.17	2.22	427.85	2.63
25684	minuciositat	0.96	1.74	440	12	0	3.85	0.17	2.23	558.59	2.75
25734	mirambell	0.65	0.38	391	9	0	3.10	0.17	2.23	380.31	2.58
25884	modelisme	0.98	2.03	429	9	0	2.75	0.17	2.22	273.35	2.44
26183	moret	0.65	0.38	412	5	14	1.00	0.17	2.24	415.97	2.62
26262	moscovita	0.91	1.30	419	9	0	3.55	0.17	2.22	463.51	2.67
26551	mussola	0.81	0.86	419	7	1	2.00	0.17	2.23	309.01	2.49
26636	napoleònic	1.00	2.45	449	10	0	3.50	0.17	2.23	415.97	2.62
27036	nival	0.33	-0.42	415	5	3	1.75	0.17	2.23	273.35	2.44
27055	noctàmbul	0.99	2.11	397	9	0	3.90	0.17	2.22	475.39	2.68
27349	oboè	0.90	1.26	421	4	1	1.90	0.17	2.24	475.39	2.68
27976	orsa	0.43	-0.18	406	4	11	1.05	0.17	2.24	392.20	2.60
28053	osteòpata	1.00	2.58	453	9	0	3.45	0.17	2.22	344.66	2.54
28174	pagell	0.61	0.27	426	6	2	1.80	0.17	2.22	273.35	2.44
28278	palista	0.52	0.06	423	7	3	1.80	0.17	2.23	380.31	2.58
28319	palmó	0.92	1.39	412	5	9	1.40	0.17	2.22	320.89	2.51
28348	pàmfil	0.96	1.75	399	6	0	2.55	0.17	2.23	332.78	2.52
28358	pàmpol	0.84	0.98	404	6	0	2.75	0.17	2.23	415.97	2.62
28417	panjabi	0.33	-0.44	400	7	0	2.80	0.17	2.22	285.24	2.46
28580	paranyer	0.53	0.08	441	8	0	2.25	0.17	2.23	309.01	2.49
28582	parapet	0.78	0.77	419	7	1	1.75	0.17	2.22	332.78	2.52
28736	partió	0.48	-0.04	422	6	6	1.65	0.17	2.23	415.97	2.62
28791	passera	0.77	0.73	422	7	5	1.70	0.17	2.24	475.39	2.68
28843	patac	0.69	0.49	421	5	1	1.65	0.17	2.23	463.51	2.67
29094	péixer	0.63	0.32	410	6	2	1.90	0.17	2.22	415.97	2.62
29152	pellroja	0.93	1.42	451	8	0	2.85	0.17	2.23	344.66	2.54
29355	pèrfid	0.86	1.08	412	6	0	2.25	0.17	2.23	380.31	2.58
29474	pern	0.58	0.20	425	4	12	1.15	0.17	2.23	392.20	2.60
29941	piragüista	0.99	2.24	400	10	0	3.45	0.17	2.24	522.93	2.72
30082	pixis	0.41	-0.23	424	5	8	1.50	0.17	2.24	558.59	2.75
30183	plànyer	0.95	1.59	425	7	0	2.60	0.17	2.23	558.59	2.75
30187	plaqueta	0.98	2.06	399	8	2	1.90	0.17	2.24	427.85	2.63
